age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32, Private,77517, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Local-gov,88057, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States, >50K
25, ?,169916, 10th,15, Never-married, ?, Not-in-family, White, Female,3,0,9, United-States, <=50K
26, Private,120188, Bachelors,13, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,3778,0,40, United-States, <=50K
47, Private,190739, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,46, United-States, >50K
34, Self-emp-not-inc,132628, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,1,0,61, United-States, <=50K
24, Self-emp-not-inc,117957, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,17, United-States, <=50K
17, Private,131708, 7th-8th,4, Never-married, Sales, Own-child, White, Female,2,0,18, United-States, <=50K
49, Private,117236, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,1,0,40, United-States, >50K
43, Private,109024, 1st-4th,2, Separated, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
24, Private,129880, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,2,0,40, United-States, <=50K
34, ?,67126, Doctorate,13, Married-civ-spouse, ?, Wife, White, Male,3238,0,40, United-States, >50K
38, Private,82464, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
38, Local-gov,189685, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,57, United-States, >50K
59, Private,112217, Some-college,10, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private,199880, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
28, Private,69559, 9th,5, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private,61419, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,2,0,40, United-States, <=50K
72, ?,249111, 11th,7, Married-civ-spouse, ?, Wife, White, Female,0,1,8, United-States, <=50K
34, Private,93602, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,42,0,40, United-States, <=50K
36, Private,185115, 10th,5, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private,223793, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private,53338, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,2,0,59, United-States, >50K
19, ?,161901, 9th,7, Never-married, Other-service, Own-child, White, Male,2,0,40, United-States, <=50K
42, Local-gov,218504, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,1,0,50, United-States, <=50K
37, Private,168032, Some-college,10, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
24, Private,116752, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Female,2,0,21, United-States, <=50K
25, Private,224891, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,22, United-States, <=50K
46, Self-emp-not-inc,190678, 11th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,170378, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private,211207, Some-college,10, Never-married, Sales, Own-child, White, Female,4,0,40, United-States, <=50K
58, ?,153805, HS-grad,9, Widowed, ?, Not-in-family, White, Female,4,0,40, United-States, <=50K
33, Self-emp-not-inc,116768, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,3,0,58, United-States, <=50K
42, Self-emp-not-inc,134570, Assoc-acdm,12, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private,163914, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,2,1765,40, United-States, >50K
26, Private,86653, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,1,0,40, United-States, <=50K
27, Private,70959, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,2040,40, United-States, <=50K
40, Local-gov,101206, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private,210620, 10th,6, Never-married, Other-service, Not-in-family, Black, Female,0,0,34, United-States, <=50K
54, Private,171380, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
53, Private,246224, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
64, Private,113639, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
31, Private,90502, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,1,0,40, United-States, <=50K
46, Private,103593, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
52, Private,164895, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
47, Private,156710, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1,1849,40, United-States, >50K
41, Local-gov,122501, Masters,14, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
57, Local-gov,117270, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, >50K
68, Private,164507, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,21, United-States, <=50K
27, Private,121790, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,3044,0,40, United-States, <=50K
59, Private,131504, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,3,0,51, United-States, <=50K
24, Local-gov,107210, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,4,0,34, United-States, <=50K
20, State-gov,168299, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc,207248, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Private,67550, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,2,0,40, United-States, >50K
44, Self-emp-not-inc,88692, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,73264, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Private,112439, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private,217883, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
24, Private,217409, Masters,14, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private,170726, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private,174193, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private,159310, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
35, Self-emp-not-inc,125190, 12th,8, Never-married, Exec-managerial, Not-in-family, White, Male,1,0,40, United-States, <=50K
33, Private,264371, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
33, Local-gov,102144, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,40, United-States, >50K
48, Private,217428, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, ?,116049, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
70, ?,240692, 11th,7, Married-civ-spouse, ?, Husband, White, Male,1,0,40, United-States, <=50K
31, Local-gov,148158, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,21, United-States, <=50K
30, Private,93602, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private,83316, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,1,0,19, United-States, <=50K
71, ?,156343, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,104953, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
