age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19, Private,84590, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private,116629, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,49, ?, <=50K
44, Self-emp-not-inc,128435, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Female,0,1,40, United-States, <=50K
63, ?,206116, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
38, Private,135129, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,3795,0,50, United-States, >50K
54, Local-gov,98288, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,14783,0,50, United-States, >50K
32, Private,48076, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private,217403, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,62, United-States, <=50K
38, Private,117483, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,58, United-States, <=50K
41, Private,120542, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Private,119331, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,31, United-States, <=50K
26, Private,86705, 10th,6, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Private,262553, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,2,0,31, United-States, <=50K
56, Private,125251, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,3,0,40, United-States, <=50K
28, Private,112527, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, ?,191548, 11th,7, Never-married, Other-service, Not-in-family, White, Female,3,0,31, United-States, <=50K
29, Local-gov,26781, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,1,0,21, United-States, <=50K
37, Private,127814, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15344,0,40, United-States, >50K
34, Private,123999, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, United-States, <=50K
49, Private,155004, 12th,7, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
53, Private,131995, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, White, Female,1654,0,40, United-States, <=50K
45, Self-emp-not-inc,220795, Prof-school,12, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States, <=50K
32, Private,107885, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
20, Local-gov,85251, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private,69918, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,59, United-States, <=50K
24, State-gov,33394, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,2166,50, United-States, <=50K
61, State-gov,52536, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
30, Private,98131, Masters,14, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private,196012, 7th-8th,4, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private,121662, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,7, United-States, <=50K
22, ?,121373, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,19, United-States, <=50K
28, Private,127583, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, United-States, <=50K
50, Private,99967, 10th,6, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private,114059, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,3,0,40, United-States, <=50K
49, Private,178305, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
26, Federal-gov,93052, HS-grad,9, Divorced, Protective-serv, Own-child, Black, Male,2,0,40, United-States, <=50K
31, Private,95244, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, ?,188054, Prof-school,15, Never-married, Other-service, Own-child, White, Male,0,0,31, United-States, <=50K
49, Private,100173, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, United-States, >50K
45, Private,79767, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,242512, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1,0,40, United-States, >50K
58, Private,133095, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,29,0,40, United-States, <=50K
48, Private,94413, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,4,0,30, United-States, <=50K
47, Local-gov,117242, Masters,5, Divorced, Prof-specialty, Not-in-family, White, Female,2,0,40, United-States, <=50K
29, Private,104724, 11th,7, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc,124410, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,1,0,20, United-States, <=50K
25, Private,128633, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,21, United-States, <=50K
50, Private,205216, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
24, Private,108451, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Female,2,0,40, United-States, <=50K
53, Private,114014, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private,102185, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7243,0,40, United-States, >50K
32, Private,161799, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, United-States, <=50K
51, State-gov,75110, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private,39400, Assoc-voc,11, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private,124936, HS-grad,9, Widowed, Adm-clerical, Unmarried, Black, Female,3085,0,40, United-States, <=50K
41, Local-gov,141727, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,36, United-States, <=50K
28, Private,123920, Some-college,10, Separated, Adm-clerical, Not-in-family, White, Female,3,0,32, United-States, <=50K
32, Private,102628, HS-grad,9, Divorced, Transport-moving, Not-in-family, Black, Male,1,0,59, United-States, <=50K
38, Self-emp-not-inc,134594, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,49, United-States, <=50K
55, Private,93802, 5th-6th,3, Married-civ-spouse, Adm-clerical, Husband, White, Male,2,0,40, United-States, >50K
29, Private,134156, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,3,0,40, United-States, >50K
64, Private,187207, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Private,68921, 10th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc,122986, Bachelors,13, Divorced, Transport-moving, Not-in-family, White, Male,0,0,58, United-States, <=50K
58, Private,203236, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,1,0,30, United-States, >50K
19, Private,249248, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
48, Private,122133, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
39, Private,116555, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,1,0,57, United-States, <=50K
32, Private,214492, 5th-6th,5, Divorced, Machine-op-inspct, Unmarried, White, Female,1,0,40, Mexico, <=50K
37, Private,141247, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3425,0,57, United-States, >50K
27, Private,107653, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
32, Private,100504, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
27, Private,93766, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,1,0,40, United-States, <=50K
34, Local-gov,132172, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,3,0,40, United-States, <=50K
70, Private,69072, 11th,7, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc,34781, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
22, Local-gov,125391, 9th,5, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
56, ?,39207, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,9, United-States, <=50K
19, Private,249971, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,30, United-States, <=50K
44, Private,144691, 11th,7, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
19, Private,90302, 11th,4, Never-married, Farming-fishing, Own-child, White, Male,0,0,31, United-States, <=50K
27, Private,71381, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,59, United-States, <=50K
27, Private,107824, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc,44808, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,54, United-States, <=50K
32, Private,189869, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private,124075, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
25, Private,128751, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private,45343, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Private,98443, Bachelors,10, Married-civ-spouse, Sales, Husband, White, Male,30,0,40, United-States, >50K
30, Private,150032, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,49, United-States, <=50K
34, Private,103555, Masters,15, Divorced, Exec-managerial, Not-in-family, White, Female,3,0,40, United-States, >50K
60, Private,64948, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,1940,40, United-States, <=50K
49, Private,107946, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
33, Private,127781, Some-college,10, Never-married, Sales, Not-in-family, White, Female,1,0,40, United-States, <=50K
26, Private,104454, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,31, United-States, <=50K
27, Private,147255, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private,122135, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,2,0,40, United-States, <=50K
33, Private,120295, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,56, United-States, >50K
21, Private,131079, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,2,0,21, United-States, <=50K
22, Private,129544, 11th,7, Never-married, Other-service, Own-child, Black, Female,0,0,9, United-States, <=50K
54, Private,190806, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,187805, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private,124920, Bachelors,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
42, Private,52297, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,2,0,40, United-States, <=50K
29, Private,288190, 11th,7, Divorced, Handlers-cleaners, Other-relative, Black, Male,0,0,40, Mexico, <=50K
21, Private,126448, HS-grad,9, Never-married, Sales, Own-child, White, Male,2,0,40, United-States, <=50K
46, Private,137466, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,44, United-States, <=50K
71, Local-gov,142888, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
50, Local-gov,100908, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
46, Private,112769, 9th,5, Never-married, Transport-moving, Not-in-family, White, Male,2,0,50, United-States, <=50K
28, Private,89032, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,45, United-States, >50K
41, Private,121083, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,49, United-States, <=50K
26, Private,54238, Assoc-voc,11, Married-civ-spouse, Other-service, Wife, White, Female,1,0,40, United-States, <=50K
23, Private,147188, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private,85871, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private,102603, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,2,0,59, United-States, <=50K
38, Private,140028, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,62, United-States, <=50K
36, Private,179593, Bachelors,10, Divorced, Transport-moving, Husband, White, Male,0,0,59, United-States, <=50K
60, Private,89532, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,2,0,61, United-States, <=50K
25, Private,87183, Some-college,10, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,19, United-States, >50K
31, ?,92291, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov,92425, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,3,0,36, United-States, <=50K
40, Private,79554, 5th-6th,5, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private,64118, Masters,6, Divorced, Prof-specialty, Not-in-family, Black, Male,4,0,40, United-States, >50K
55, Private,142447, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
32, Private,112379, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,138320, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
20, Private,111595, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
27, Private,229511, 1st-4th,2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
44, Private,121582, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,4,0,40, United-States, <=50K
57, Private,119774, 10th,6, Married-civ-spouse, Other-service, Wife, White, Female,2,0,40, United-States, <=50K
50, Private,143742, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,2,0,40, United-States, >50K
30, Private,121338, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,2,0,40, United-States, >50K
34, Private,192499, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private,104135, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, ?,117654, HS-grad,9, Divorced, ?, Other-relative, Black, Female,0,0,21, United-States, <=50K
35, Private,136512, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,1,1689,62, United-States, <=50K
31, Private,134882, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,59, United-States, >50K
23, Private,122445, 10th,6, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, India, <=50K
20, ?,94705, HS-grad,9, Never-married, Other-service, Own-child, White, Female,3,0,23, United-States, <=50K
24, Private,156995, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
56, Private,151148, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, United-States, >50K
29, Private,194134, Assoc-voc,11, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
57, Federal-gov,50772, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private,140728, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Private,147325, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
38, Private,62182, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,2,0,50, United-States, <=50K
47, Private,118213, 7th-8th,4, Divorced, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
33, Private,275561, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,58, Mexico, <=50K
21, Private,104012, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,3,0,18, United-States, <=50K
33, Private,188547, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private,141271, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Black, Female,1,0,40, United-States, >50K
58, Local-gov,84753, 11th,7, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private,55472, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private,95205, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,56, United-States, >50K
28, Private,118497, Masters,5, Never-married, Sales, Own-child, White, Male,42,0,40, United-States, <=50K
38, Private,108661, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,1,0,29, United-States, <=50K
43, Local-gov,104009, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, Private,195220, HS-grad,9, Never-married, Sales, Own-child, White, Male,1,0,40, United-States, <=50K
53, Private,149326, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,1,1851,46, United-States, >50K
37, Self-emp-not-inc,143914, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29, Private,183267, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,36, Mexico, <=50K
31, Self-emp-not-inc,34445, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,58, United-States, <=50K
23, Private,88549, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private,173976, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,1,0,40, United-States, <=50K
45, Private,119442, HS-grad,9, Separated, Other-service, Unmarried, White, Female,1,0,40, United-States, <=50K
22, Private,88533, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,3,0,22, United-States, <=50K
65, Self-emp-not-inc,40321, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,15, United-States, <=50K
36, ?,74893, Bachelors,13, Married-civ-spouse, ?, Wife, White, Female,2,0,24, United-States, >50K
40, Local-gov,100101, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,1,0,40, United-States, <=50K
30, Private,110893, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,1,0,40, United-States, <=50K
26, Private,117826, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,31, United-States, <=50K
32, Private,193859, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3,0,54, United-States, <=50K
64, Local-gov,191272, 12th,8, Married-civ-spouse, Protective-serv, Husband, Black, Male,15797,0,59, United-States, >50K
44, Self-emp-not-inc,94522, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Private,85933, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,2081,0,40, United-States, <=50K
20, Private,110855, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
22, Private,115563, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
26, Private,99856, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,3766,0,56, United-States, <=50K
48, Private,116020, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
33, Private,80604, Bachelors,13, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,14575,1701,59, United-States, >50K
61, Private,126768, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7324,0,50, United-States, >50K
49, Private,82365, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
30, Private,110656, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc,86134, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,0,50, United-States, <=50K
63, Self-emp-not-inc,92853, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,1,0,23, United-States, >50K
35, Local-gov,106228, Masters,14, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,2,0,36, United-States, >50K
39, Private,89081, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,3,0,40, United-States, <=50K
59, Private,107645, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,1,0,40, United-States, >50K
34, Private,199416, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,1,0,40, United-States, <=50K
24, Private,201365, Bachelors,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,2,0,49, United-States, <=50K
28, State-gov,84191, Masters,16, Never-married, Prof-specialty, Not-in-family, White, Female,2,0,59, United-States, <=50K
57, Private,65432, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,3436,0,57, United-States, >50K
55, Private,137495, 7th-8th,4, Divorced, Other-service, Not-in-family, Black, Female,0,0,29, United-States, <=50K
33, Private,122660, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
45, Private,110827, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,3,0,46, United-States, <=50K
25, Private,72464, Bachelors,10, Never-married, Other-service, Own-child, White, Male,2,0,25, United-States, <=50K
38, Private,46705, 10th,15, Divorced, Prof-specialty, Not-in-family, White, Female,4072,0,40, United-States, <=50K
31, Private,78149, Some-college,10, Divorced, Adm-clerical, Own-child, White, Male,2,0,40, United-States, <=50K
30, Private,88704, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,40, United-States, <=50K
51, Private,190036, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,1,0,35, United-States, >50K
23, Private,213932, 10th,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, <=50K
43, Private,137516, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1,0,40, United-States, <=50K
25, Private,54237, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,1,0,40, United-States, <=50K
61, Private,105066, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,5,0,23, United-States, <=50K
47, Local-gov,70856, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private,137128, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,14604,0,40, United-States, >50K
22, Local-gov,98271, HS-grad,9, Never-married, Protective-serv, Own-child, Black, Male,0,0,30, United-States, <=50K
65, Private,161939, 9th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,188394, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,3,0,50, United-States, >50K
58, Private,139507, 5th-6th,3, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
48, Private,106646, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1,0,40, United-States, >50K
46, Private,132172, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States, <=50K
23, Private,182265, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,3,0,40, United-States, <=50K
61, Private,208931, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
67, ?,94196, Assoc-voc,3, Married-civ-spouse, Other-service, Wife, White, Female,2,0,40, United-States, <=50K
66, Self-emp-not-inc,134687, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,1868,59, United-States, >50K
29, Private,149884, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,49, United-States, <=50K
28, Private,123897, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,0,50, United-States, <=50K
29, ?,137874, Bachelors,13, Never-married, Other-service, Own-child, White, Male,0,0,9, United-States, <=50K
28, Private,141900, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
