age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
47, Private,152749, Some-college,10, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
27, ?,267873, Bachelors,13, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States, <=50K
47, Private,159262, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,8652,0,48, United-States, >50K
22, Private,205412, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private,122593, 11th,6, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
62, Self-emp-inc,242017, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,51, United-States, >50K
20, Private,158846, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private,608747, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
31, Private,68234, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Taiwan, >50K
48, Private,159152, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
45, Federal-gov,34860, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1834,47, United-States, >50K
45, Local-gov,174923, Masters,10, Married-civ-spouse, Sales, Husband, White, Male,6768,0,40, United-States, >50K
31, Private,329282, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,49, India, >50K
58, Private,341492, 11th,7, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
48, Private,22928, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, England, <=50K
26, Private,50518, Bachelors,13, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
35, ?,295499, Some-college,10, Married-AF-spouse, ?, Wife, Black, Female,0,0,25, Nicaragua, <=50K
42, Private,111828, Assoc-voc,12, Divorced, Sales, Not-in-family, White, Female,0,0,51, Cuba, <=50K
50, Private,444548, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Private,199533, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,7534,0,90, United-States, <=50K
50, Self-emp-not-inc,34531, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K
18, Private,102829, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
77, Self-emp-inc,340325, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,10672,1917,8, Philippines, >50K
19, Private,82360, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Local-gov,85462, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
19, Local-gov,229502, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
45, Private,177951, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,47, England, <=50K
28, Private,168492, Assoc-voc,10, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
29, Private,470980, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, >50K
27, Private,242302, HS-grad,9, Never-married, Other-service, Other-relative, White, Female,0,0,81, United-States, <=50K
75, ?,52263, Some-college,10, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
17, Private,91652, 10th,3, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Mexico, <=50K
44, Private,199267, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Self-emp-not-inc,318189, 7th-8th,3, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,34, United-States, <=50K
44, Federal-gov,228672, Some-college,10, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private,607055, 7th-8th,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, >50K
30, Local-gov,168772, Doctorate,15, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,1876,48, Jamaica, <=50K
32, Private,196422, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1998,46, United-States, <=50K
27, Private,376062, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-inc,161827, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,12797,1795,52, United-States, >50K
39, Private,480334, 7th-8th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
68, Self-emp-not-inc,224163, HS-grad,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private,208604, 5th-6th,3, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, Mexico, <=50K
24, Private,120988, Assoc-voc,12, Divorced, Other-service, Not-in-family, White, Female,5790,0,40, United-States, <=50K
32, Private,422659, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,7703,0,60, United-States, >50K
41, Private,34290, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
59, Self-emp-not-inc,75585, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,8803,0,49, United-States, >50K
24, Private,155722, 5th-6th,15, Never-married, Handlers-cleaners, Own-child, White, Male,9239,0,40, England, >50K
48, Local-gov,270682, Assoc-acdm,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
17, Private,178829, 10th,5, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
26, Private,109390, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,88, United-States, <=50K
41, Private,155934, HS-grad,9, Separated, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, State-gov,175435, Some-college,10, Separated, Protective-serv, Not-in-family, White, Male,0,0,40, Cuba, <=50K
51, Private,32507, 7th-8th,9, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
56, Private,39363, Doctorate,16, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, ?, >50K
45, Private,102070, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,61297, Masters,14, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,9, United-States, <=50K
34, Private,153540, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, Mexico, >50K
30, Self-emp-not-inc,54179, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,8, United-States, <=50K
46, Private,146671, Some-college,10, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private,110522, Bachelors,7, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
25, Never-worked,346291, 11th,4, Never-married, ?, Own-child, Black, Male,0,0,40, ?, <=50K
31, Private,300747, 10th,4, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,49, Mexico, <=50K
20, Private,225472, 11th,7, Never-married, Transport-moving, Own-child, Black, Male,0,0,16, United-States, <=50K
29, Private,360731, Doctorate,11, Married-civ-spouse, Other-service, Husband, White, Male,0,0,34, United-States, <=50K
53, Private,282144, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,4681,0,40, United-States, <=50K
61, Self-emp-not-inc,30593, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,33, United-States, >50K
46, Private,32347, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private,337212, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,16, United-States, <=50K
27, Private,215165, 5th-6th,4, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,49, South, <=50K
24, ?,145395, Bachelors,13, Never-married, Adm-clerical, Wife, White, Female,0,0,25, United-States, <=50K
42, Private,299133, Some-college,10, Married-civ-spouse, Tech-support, Wife, Black, Female,0,0,40, United-States, >50K
47, Private,423180, 7th-8th,4, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
33, State-gov,187246, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private,93467, HS-grad,9, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private,122518, HS-grad,9, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private,303127, 10th,5, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, England, <=50K
49, Private,191886, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Male,8095,0,40, United-States, >50K
39, ?,27520, HS-grad,9, Married-AF-spouse, ?, Wife, White, Female,0,0,40, United-States, <=50K
73, Private,97126, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Never-worked,338861, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
54, ?,315352, Assoc-voc,11, Never-married, ?, Not-in-family, White, Female,0,0,24, United-States, <=50K
35, Private,312324, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, ?, <=50K
29, Private,572500, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,0,0,49, United-States, <=50K
50, Private,33033, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,165179, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
29, Private,256997, HS-grad,9, Never-married, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
39, Private,24385, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,6792,0,40, United-States, <=50K
23, Private,352761, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,278039, 10th,6, Widowed, Craft-repair, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
68, Private,197930, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
53, Self-emp-inc,192429, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
41, Private,139718, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Local-gov,158270, Masters,14, Married-AF-spouse, Adm-clerical, Wife, White, Female,5100,0,40, United-States, >50K
49, State-gov,259486, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, United-States, <=50K
45, Private,320570, Assoc-acdm,7, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private,190894, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
46, Private,286265, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Jamaica, >50K
52, Private,153811, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private,33861, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
53, Local-gov,377295, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
27, Private,236884, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Male,0,0,35, United-States, <=50K
28, Private,162624, Assoc-voc,12, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,21, United-States, <=50K
38, Private,396310, 11th,7, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private,344623, Some-college,10, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
45, Self-emp-inc,180182, 7th-8th,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,33, United-States, <=50K
52, Private,189493, Some-college,10, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private,221446, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
23, Private,32490, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private,59794, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,46, United-States, >50K
19, Private,378203, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private,104058, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
69, Local-gov,162666, Some-college,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
48, Private,94197, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
57, State-gov,79105, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1859,49, United-States, >50K
20, ?,70981, Some-college,10, Divorced, ?, Not-in-family, White, Female,0,0,24, United-States, <=50K
60, Private,273067, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Never-worked,190861, 10th,7, Divorced, ?, Other-relative, White, Female,0,0,25, United-States, <=50K
44, Self-emp-not-inc,294421, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,12176,1769,32, United-States, >50K
25, Private,206549, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
64, Private,326852, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1900,40, United-States, >50K
25, Private,262358, Masters,14, Never-married, Other-service, Unmarried, White, Male,0,0,40, Honduras, <=50K
62, ?,330574, 9th,3, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0,0,31, Canada, <=50K
51, Private,151325, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
23, Private,348110, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,34, Mexico, <=50K
30, Private,189791, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
59, ?,176193, 11th,7, Divorced, ?, Own-child, White, Male,0,0,16, United-States, <=50K
31, Private,150592, Some-college,10, Separated, Craft-repair, Not-in-family, Black, Male,7065,0,40, United-States, <=50K
22, Private,241597, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,0,0,49, United-States, <=50K
17, Private,190806, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
25, Private,221160, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,61, Puerto-Rico, <=50K
24, Private,200227, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,49, United-States, <=50K
44, Private,328336, Masters,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
27, Private,350906, Bachelors,13, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,48, England, >50K
66, Private,173171, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, United-States, >50K
22, Private,286562, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,79, United-States, <=50K
52, Self-emp-inc,124431, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, United-States, <=50K
49, Self-emp-not-inc,32367, 10th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, United-States, >50K
53, Private,317092, Prof-school,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,12275,0,48, United-States, >50K
26, Private,202802, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private,313304, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc,135146, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,59, United-States, <=50K
51, ?,315849, Some-college,15, Married-AF-spouse, Adm-clerical, Wife, White, Female,0,0,40, Yugoslavia, <=50K
17, Private,212205, 11th,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Guatemala, <=50K
37, Private,276364, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Nicaragua, >50K
71, Private,418388, Masters,13, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,60, Taiwan, <=50K
45, Private,242084, 1st-4th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private,292766, 11th,7, Divorced, Other-service, Not-in-family, White, Female,5773,0,34, United-States, <=50K
32, Self-emp-inc,293491, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,111881, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,37, United-States, <=50K
51, Private,187334, 9th,4, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
59, Private,166094, Masters,14, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
46, Private,181573, HS-grad,9, Separated, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Self-emp-inc,336441, Bachelors,13, Divorced, Craft-repair, Unmarried, White, Male,0,0,32, United-States, <=50K
20, Private,191803, 5th-6th,3, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Canada, <=50K
23, Private,273022, Assoc-voc,12, Never-married, Protective-serv, Not-in-family, Black, Male,6910,0,44, United-States, <=50K
32, Private,157690, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Jamaica, <=50K
35, Private,83699, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, United-States, >50K
55, Private,185061, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
31, Private,177019, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,60, United-States, <=50K
25, Private,232347, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,46, United-States, <=50K
37, Private,87888, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc,159762, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,46, United-States, <=50K
45, Private,123437, Doctorate,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
54, ?,156487, HS-grad,9, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Self-emp-not-inc,294089, 10th,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,96, United-States, <=50K
48, Private,202931, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private,247975, 9th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private,128280, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,78617, Assoc-acdm,11, Never-married, Tech-support, Not-in-family, White, Female,0,0,50, United-States, <=50K
34, Private,183678, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,6194,1975,40, United-States, <=50K
24, Self-emp-not-inc,187729, Prof-school,15, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,79, United-States, <=50K
22, Private,187103, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Jamaica, <=50K
62, Private,407833, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,183273, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,51, Cuba, >50K
48, Private,366610, Bachelors,4, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, India, >50K
18, Private,32878, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
64, Private,186318, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
69, ?,281673, 7th-8th,4, Never-married, ?, Not-in-family, White, Male,0,0,40, ?, <=50K
46, Local-gov,299396, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private,163736, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
20, State-gov,24268, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, State-gov,102929, Prof-school,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
27, Private,549495, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
29, Private,167555, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
17, ?,115440, HS-grad,9, Divorced, ?, Not-in-family, White, Female,0,0,11, United-States, <=50K
31, State-gov,301332, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,32, United-States, <=50K
22, Private,292297, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,4351,0,40, United-States, <=50K
39, Private,216736, Assoc-voc,12, Married-AF-spouse, Adm-clerical, Not-in-family, White, Female,9147,0,49, United-States, >50K
19, Private,185957, Some-college,10, Never-married, Tech-support, Own-child, Black, Male,0,0,40, United-States, <=50K
22, Private,317348, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
48, Private,201025, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,1759,40, United-States, <=50K
30, Private,183614, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,5212,0,40, United-States, <=50K
46, Private,174785, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,6607,0,40, United-States, <=50K
35, Self-emp-inc,178833, Masters,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1846,50, United-States, >50K
70, Private,478639, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1769,48, United-States, >50K
54, Self-emp-not-inc,219278, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Private,209795, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
21, Private,132835, Assoc-acdm,12, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private,53640, Some-college,10, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,1862,40, United-States, <=50K
51, Private,57508, Some-college,4, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, State-gov,399999, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
40, Private,206433, 11th,6, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
41, Federal-gov,175807, Bachelors,15, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,10144,0,40, India, >50K
30, Private,266313, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,49, United-States, <=50K
38, Private,88516, Assoc-acdm,12, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,46, United-States, <=50K
52, Private,183147, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
51, Private,52103, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, State-gov,177887, Doctorate,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,68, United-States, <=50K
62, Private,175646, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29, Federal-gov,308912, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, England, <=50K
25, ?,158707, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, El-Salvador, <=50K
19, Self-emp-not-inc,428158, 9th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Private,205338, 1st-4th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
62, Private,128728, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1904,40, United-States, >50K
27, Private,339309, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, ?,164570, HS-grad,9, Married-civ-spouse, ?, Other-relative, White, Male,0,0,32, ?, <=50K
49, ?,161649, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,6, United-States, <=50K
46, Private,122261, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
21, Private,320533, Some-college,10, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private,169889, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
