age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23, Federal-gov,89815, 7th-8th,11, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,26, United-States, <=50K
41, Private,61170, HS-grad,12, Married-civ-spouse, Sales, Husband, White, Male,43298,0,42, United-States, <=50K
62, Private,104312, HS-grad,9, Married-civ-spouse, ?, Not-in-family, White, Male,9594,0,47, Jamaica, >50K
52, Private,154821, Assoc-acdm,8, Married-civ-spouse, Sales, Husband, White, Male,8748,0,44, United-States, <=50K
24, Private,345352, HS-grad,9, Never-married, Exec-managerial, Husband, White, Male,1049,0,31, United-States, <=50K
26, State-gov,248206, Some-college,9, Never-married, Exec-managerial, Unmarried, Black, Male,412,27,40, United-States, <=50K
29, Private,103684, 10th,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,12492,1507,27, United-States, <=50K
41, Private,300161, Bachelors,10, Married-civ-spouse, Sales, Husband, White, Male,4,103,63, United-States, <=50K
30, Local-gov,198144, HS-grad,8, Never-married, Other-service, Husband, White, Female,772,0,35, United-States, <=50K
36, Self-emp-not-inc,169415, Masters,12, Married-civ-spouse, ?, Own-child, White, Male,29484,0,24, United-States, <=50K
45, Private,34577, HS-grad,7, Divorced, ?, Husband, White, Male,792,0,26, United-States, <=50K
25, Private,238397, Some-college,15, Never-married, Sales, Not-in-family, White, Male,10236,0,52, United-States, <=50K
34, Private,214898, Some-college,11, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,27446,40,45, United-States, <=50K
32, Local-gov,111976, Some-college,8, Never-married, Machine-op-inspct, Husband, White, Female,69535,42,47, United-States, <=50K
66, Without-pay,166094, Some-college,13, Married-spouse-absent, Exec-managerial, Own-child, White, Male,95456,0,56, United-States, >50K
50, Private,122452, HS-grad,7, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,31777,0,53, United-States, <=50K
79, Self-emp-not-inc,274747, Bachelors,11, Widowed, Handlers-cleaners, Not-in-family, White, Male,20941,0,71, United-States, <=50K
30, Private,271578, 12th,10, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,62690,1,24, United-States, >50K
24, State-gov,104798, HS-grad,15, Never-married, Prof-specialty, Husband, White, Female,72642,0,24, United-States, <=50K
56, Private,149377, HS-grad,8, Divorced, Machine-op-inspct, Not-in-family, White, Female,84101,0,20, Puerto-Rico, >50K
32, Private,199867, HS-grad,9, Divorced, Adm-clerical, Other-relative, White, Male,72441,1,37, United-States, <=50K
42, Private,280756, Some-college,10, Married-civ-spouse, ?, Not-in-family, White, Male,7050,0,34, United-States, >50K
21, Private,313504, Some-college,12, Never-married, Tech-support, Not-in-family, White, Male,3772,0,55, United-States, <=50K
49, Private,81595, Assoc-acdm,9, Divorced, Prof-specialty, Not-in-family, White, Male,19,2,45, United-States, <=50K
37, Private,174552, HS-grad,10, Never-married, Adm-clerical, Wife, White, Female,120,411,54, United-States, <=50K
43, Self-emp-not-inc,194248, HS-grad,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,98740,24,36, United-States, >50K
26, Private,147538, Some-college,9, Married-civ-spouse, Farming-fishing, Husband, Black, Male,90044,5,52, United-States, >50K
36, Private,165908, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,99651,41,29, United-States, <=50K
75, Self-emp-not-inc,262070, Some-college,14, Married-civ-spouse, Other-service, Not-in-family, White, Male,21565,0,45, United-States, >50K
45, Private,240349, HS-grad,9, Married-civ-spouse, Adm-clerical, Own-child, White, Male,9436,23,30, United-States, <=50K
35, Private,54893, HS-grad,11, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,9783,1,41, United-States, >50K
83, Private,100408, Some-college,11, Separated, Sales, Husband, White, Male,64013,20,45, United-States, <=50K
38, Private,228876, Bachelors,12, Never-married, Prof-specialty, Husband, White, Male,93578,32,48, United-States, >50K
32, Private,104984, Some-college,7, Never-married, Prof-specialty, Unmarried, White, Male,46048,0,32, Mexico, <=50K
41, State-gov,52521, Some-college,11, Married-civ-spouse, Sales, Not-in-family, White, Male,22882,0,55, United-States, <=50K
63, Private,35104, Some-college,7, Separated, Transport-moving, Not-in-family, White, Male,37944,901,40, United-States, <=50K
56, Private,234445, Some-college,7, Divorced, Transport-moving, Husband, White, Male,55,140,46, United-States, <=50K
44, Private,423392, HS-grad,9, Never-married, Farming-fishing, Wife, White, Male,46033,0,28, United-States, <=50K
36, Local-gov,136036, Bachelors,11, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,51701,16,70, United-States, <=50K
34, Private,166840, Some-college,12, Married-civ-spouse, Craft-repair, Own-child, White, Male,98034,2,47, United-States, >50K
43, Local-gov,255452, Bachelors,9, Divorced, Craft-repair, Wife, White, Male,3780,7,44, United-States, <=50K
29, Private,136625, 11th,8, Married-civ-spouse, Other-service, Husband, White, Female,95215,0,25, United-States, <=50K
45, Private,75115, Masters,8, Never-married, Machine-op-inspct, Not-in-family, White, Male,16608,0,35, United-States, <=50K
49, Private,181171, HS-grad,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,94569,0,38, United-States, >50K
60, ?,220296, Some-college,11, Divorced, Exec-managerial, Own-child, White, Male,344,0,39, ?, >50K
35, Private,79090, HS-grad,12, Never-married, Craft-repair, Not-in-family, Black, Female,22067,0,48, United-States, <=50K
19, Private,59784, 7th-8th,8, Never-married, Sales, Own-child, White, Male,1270,0,34, United-States, <=50K
53, Private,133432, HS-grad,8, Never-married, Farming-fishing, Husband, White, Male,88478,248,49, United-States, <=50K
29, Private,125827, HS-grad,7, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,3660,0,23, ?, <=50K
52, State-gov,72164, 7th-8th,14, Divorced, Adm-clerical, Not-in-family, White, Female,11034,2,27, United-States, <=50K
24, Federal-gov,321106, Masters,6, Never-married, Exec-managerial, Not-in-family, White, Female,10019,2,29, Vietnam, <=50K
31, Private,97959, HS-grad,12, Divorced, Prof-specialty, Wife, White, Female,16755,0,30, United-States, <=50K
75, Private,249639, Bachelors,8, Divorced, Farming-fishing, Own-child, White, Male,41152,10,65, United-States, <=50K
35, State-gov,114401, 9th,11, Married-civ-spouse, Exec-managerial, Wife, White, Male,36836,144,47, United-States, <=50K
44, Private,548895, Bachelors,11, Widowed, Adm-clerical, Own-child, White, Female,18947,296,25, ?, <=50K
62, Private,181456, HS-grad,13, Separated, Adm-clerical, Husband, Black, Female,61218,0,31, Ecuador, >50K
24, Private,75092, 11th,8, Married-civ-spouse, Exec-managerial, Husband, Black, Female,21247,1,31, United-States, <=50K
28, Private,246942, 12th,7, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,65250,0,38, United-States, <=50K
42, Private,148145, Assoc-acdm,11, Married-civ-spouse, ?, Not-in-family, White, Male,37218,23,56, United-States, >50K
40, Local-gov,159981, 7th-8th,12, Never-married, Handlers-cleaners, Husband, White, Male,28054,0,59, United-States, >50K
21, ?,127164, Some-college,8, Never-married, Sales, Own-child, White, Female,81315,0,43, Dominican-Republic, >50K
23, Private,380605, Some-college,8, Never-married, Farming-fishing, Own-child, White, Male,27795,171,44, United-States, >50K
41, Private,166538, Some-college,8, Divorced, Sales, Own-child, White, Female,10782,0,25, Vietnam, <=50K
51, Private,67025, Assoc-acdm,11, Widowed, Craft-repair, Not-in-family, White, Male,5614,0,32, United-States, <=50K
48, Private,128945, Bachelors,12, Separated, ?, Unmarried, White, Female,57424,0,41, United-States, <=50K
46, Private,122841, Bachelors,11, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,31937,67,37, United-States, <=50K
57, Private,22593, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,35946,15,46, United-States, <=50K
28, Private,198060, HS-grad,11, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,526,212,63, United-States, <=50K
43, Private,185934, Some-college,10, Married-civ-spouse, ?, Not-in-family, White, Female,45399,0,52, United-States, <=50K
63, Self-emp-not-inc,181578, Masters,8, Widowed, Prof-specialty, Own-child, White, Female,608,1,53, United-States, <=50K
25, Private,14780, Bachelors,13, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,20847,17,39, United-States, <=50K
18, ?,115135, 9th,7, Married-civ-spouse, Exec-managerial, Own-child, White, Male,2633,0,52, United-States, <=50K
64, ?,237391, HS-grad,12, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,15649,58,55, United-States, <=50K
33, Local-gov,322731, HS-grad,7, Married-civ-spouse, Sales, Not-in-family, White, Male,26,0,53, United-States, <=50K
33, Private,362827, HS-grad,6, Married-civ-spouse, ?, Husband, White, Female,27730,0,47, United-States, <=50K
39, Private,89569, 5th-6th,14, Married-civ-spouse, Farming-fishing, Husband, White, Female,78319,0,40, United-States, <=50K
20, Private,138779, HS-grad,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,1790,0,32, United-States, >50K
57, Private,247683, HS-grad,13, Separated, Machine-op-inspct, Not-in-family, Black, Male,89492,0,54, United-States, <=50K
35, Private,175446, 9th,9, Married-spouse-absent, Farming-fishing, Husband, White, Female,78099,1,43, United-States, <=50K
27, Private,265974, HS-grad,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,28848,0,32, United-States, <=50K
49, Private,262428, HS-grad,8, Married-spouse-absent, Transport-moving, Unmarried, White, Male,8934,0,45, United-States, <=50K
58, Private,42564, Assoc-voc,10, Married-civ-spouse, Craft-repair, Own-child, White, Male,30765,5,35, United-States, >50K
32, Local-gov,49495, Some-college,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,17486,0,29, United-States, <=50K
39, State-gov,207198, HS-grad,6, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,1565,0,37, United-States, <=50K
19, Private,404902, Doctorate,10, Never-married, Craft-repair, Other-relative, Black, Male,11551,1,34, United-States, <=50K
41, State-gov,41672, Assoc-acdm,10, Never-married, Adm-clerical, Husband, White, Female,34,0,31, United-States, <=50K
26, ?,270100, HS-grad,8, Never-married, Craft-repair, Husband, White, Male,29544,0,15, United-States, <=50K
26, Self-emp-not-inc,448388, Some-college,9, Never-married, Handlers-cleaners, Husband, White, Male,857,0,21, United-States, <=50K
33, Private,158062, HS-grad,10, Divorced, Other-service, Own-child, Black, Female,40205,1,54, Ireland, >50K
56, Local-gov,208558, Some-college,9, Widowed, Machine-op-inspct, Not-in-family, White, Male,9384,64,40, United-States, <=50K
50, Private,256914, HS-grad,13, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,89795,1,33, United-States, <=50K
66, Private,292421, Bachelors,15, Married-spouse-absent, Craft-repair, Husband, Amer-Indian-Eskimo, Male,36,94,50, United-States, <=50K
18, ?,433008, HS-grad,13, Never-married, Exec-managerial, Own-child, White, Male,26420,1,39, United-States, <=50K
25, Local-gov,67596, Assoc-voc,9, Never-married, Prof-specialty, Husband, White, Male,2582,0,61, United-States, <=50K
45, Federal-gov,153334, Some-college,8, Never-married, Transport-moving, Husband, White, Male,5723,0,35, United-States, <=50K
22, Private,264508, Some-college,9, Never-married, Adm-clerical, Own-child, White, Male,33663,0,25, United-States, <=50K
27, State-gov,81556, HS-grad,9, Never-married, Exec-managerial, Own-child, Black, Female,1049,0,30, United-States, <=50K
38, Private,61523, HS-grad,12, Never-married, Farming-fishing, Not-in-family, White, Male,57058,73,63, United-States, >50K
43, Private,154730, Some-college,7, Never-married, Other-service, Own-child, White, Male,3185,0,45, United-States, >50K
30, Self-emp-not-inc,81233, HS-grad,12, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,3,23,70, India, <=50K
28, Private,349820, Some-college,11, Married-civ-spouse, Other-service, Other-relative, White, Male,6144,0,51, Iran, <=50K
25, Self-emp-not-inc,114740, Some-college,12, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,4441,88,38, United-States, >50K
70, Private,202216, Bachelors,7, Married-civ-spouse, Tech-support, Own-child, White, Male,88065,0,37, Hong, >50K
73, Private,243569, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,3470,0,37, England, <=50K
69, ?,79911, Some-college,13, Married-civ-spouse, Prof-specialty, Husband, White, Female,613,30,36, United-States, <=50K
47, Local-gov,175748, Some-college,11, Divorced, Prof-specialty, Own-child, White, Female,96813,299,46, United-States, <=50K
28, Private,435659, Some-college,8, Never-married, Craft-repair, Own-child, White, Male,98826,0,15, United-States, <=50K
18, Local-gov,88125, Doctorate,7, Never-married, Adm-clerical, Own-child, White, Male,95433,0,28, United-States, <=50K
61, Private,183230, Some-college,12, Never-married, Adm-clerical, Husband, White, Male,91614,0,40, United-States, <=50K
23, Private,359582, Doctorate,10, Married-civ-spouse, Other-service, Husband, White, Male,7215,11,62, United-States, >50K
51, Private,155499, Masters,12, Never-married, Adm-clerical, Husband, White, Female,67574,32,44, United-States, >50K
25, ?,195300, Doctorate,7, Never-married, Craft-repair, Husband, White, Female,9396,322,30, United-States, <=50K
40, Private,167921, Prof-school,10, Never-married, Transport-moving, Husband, White, Male,40690,26,22, United-States, >50K
17, Private,171088, Bachelors,12, Never-married, Adm-clerical, Not-in-family, White, Female,5916,0,28, United-States, <=50K
30, Private,205164, Bachelors,14, Married-civ-spouse, ?, Own-child, White, Male,26718,0,43, United-States, >50K
22, Self-emp-not-inc,216396, Some-college,9, Married-civ-spouse, Other-service, Not-in-family, White, Male,72332,11,24, United-States, >50K
21, Private,137233, HS-grad,12, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,94296,42,41, United-States, <=50K
63, Private,270987, Bachelors,11, Married-civ-spouse, Other-service, Own-child, White, Male,51278,0,60, El-Salvador, <=50K
40, Local-gov,403995, HS-grad,10, Married-civ-spouse, Priv-house-serv, Wife, White, Male,867,0,54, United-States, <=50K
41, Self-emp-not-inc,161172, Masters,12, Never-married, Craft-repair, Husband, White, Male,64779,0,66, United-States, <=50K
26, Federal-gov,251449, HS-grad,11, Married-civ-spouse, Adm-clerical, Husband, White, Female,51178,0,33, United-States, <=50K
29, Private,143719, HS-grad,10, Never-married, Other-service, Wife, White, Male,2064,0,20, United-States, <=50K
43, Private,160947, HS-grad,14, Married-civ-spouse, Craft-repair, Husband, White, Male,2679,307,27, India, <=50K
33, Private,262628, Assoc-voc,9, Never-married, Adm-clerical, Husband, Black, Female,324,0,58, United-States, <=50K
38, Private,107729, Assoc-voc,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,34847,0,50, United-States, <=50K
79, Private,87758, HS-grad,9, Widowed, Prof-specialty, Husband, Black, Male,86157,302,30, United-States, <=50K
44, Federal-gov,240714, Some-college,7, Divorced, Prof-specialty, Not-in-family, Black, Female,2255,0,41, United-States, >50K
77, Self-emp-not-inc,86780, HS-grad,13, Married-civ-spouse, Sales, Not-in-family, Black, Male,33176,0,52, United-States, >50K
49, Private,128375, Bachelors,9, Divorced, Sales, Not-in-family, White, Male,1465,222,49, United-States, >50K
24, Private,115952, Some-college,9, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,9, United-States, <=50K
32, Private,144652, 7th-8th,9, Married-civ-spouse, Craft-repair, Unmarried, White, Female,8621,86,28, United-States, <=50K
29, Private,225560, 11th,7, Divorced, Adm-clerical, Unmarried, White, Female,3848,50,19, United-States, <=50K
33, Private,199239, Some-college,12, Married-civ-spouse, Adm-clerical, Own-child, White, Male,71546,0,68, United-States, >50K
21, Private,75631, HS-grad,16, Never-married, Exec-managerial, Not-in-family, Black, Female,30327,5,57, United-States, <=50K
36, State-gov,108965, HS-grad,10, Never-married, Transport-moving, Not-in-family, White, Male,86758,0,53, United-States, <=50K
34, Private,24963, HS-grad,10, Married-civ-spouse, Other-service, Not-in-family, Black, Male,4513,0,46, United-States, <=50K
50, ?,202636, HS-grad,12, Married-civ-spouse, Tech-support, Husband, Black, Male,16897,0,43, United-States, <=50K
39, Private,65890, Bachelors,14, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,16391,0,54, United-States, >50K
53, Private,64526, Some-college,13, Never-married, Machine-op-inspct, Not-in-family, Other, Male,84599,9,31, Greece, <=50K
31, State-gov,151101, 1st-4th,6, Married-civ-spouse, Other-service, Not-in-family, White, Male,9220,534,35, United-States, <=50K
53, Private,314916, HS-grad,12, Never-married, Craft-repair, Husband, White, Female,4012,0,48, United-States, <=50K
46, Self-emp-not-inc,277098, HS-grad,7, Married-civ-spouse, Other-service, Unmarried, White, Male,68693,1,33, United-States, <=50K
33, ?,132992, 10th,12, Never-married, Exec-managerial, Husband, White, Female,26466,1,27, United-States, <=50K
21, Private,44495, Some-college,11, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,2449,1,53, United-States, <=50K
42, Self-emp-not-inc,139253, Bachelors,11, Never-married, Craft-repair, Husband, White, Female,6192,0,37, United-States, >50K
54, Private,135633, Some-college,8, Married-civ-spouse, Other-service, Not-in-family, White, Male,27742,5,33, United-States, >50K
17, Private,265716, HS-grad,12, Never-married, Other-service, Husband, White, Female,90024,0,27, United-States, <=50K
75, Private,110771, Masters,9, Widowed, Sales, Husband, Black, Male,21002,0,59, United-States, <=50K
38, Private,214094, HS-grad,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,399,36,59, United-States, <=50K
39, Private,155063, Some-college,7, Married-civ-spouse, Tech-support, Own-child, White, Male,85166,56,39, United-States, <=50K
38, Private,193571, Some-college,7, Married-civ-spouse, Craft-repair, Husband, White, Male,5093,0,52, United-States, <=50K
47, ?,154382, Some-college,8, Divorced, ?, Not-in-family, White, Female,9659,264,36, Mexico, <=50K
76, Private,285773, 7th-8th,8, Married-civ-spouse, Sales, Not-in-family, White, Female,67749,0,18, United-States, <=50K
33, Private,60077, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,50227,166,34, Mexico, <=50K
53, Private,386986, Assoc-voc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,93440,0,31, United-States, <=50K
41, Private,306643, Assoc-voc,8, Married-civ-spouse, Craft-repair, Husband, Black, Male,85147,70,34, ?, <=50K
22, Private,149938, Bachelors,10, Never-married, Craft-repair, Not-in-family, Black, Female,10709,0,34, United-States, <=50K
25, Private,333600, Assoc-acdm,8, Married-civ-spouse, Craft-repair, Husband, White, Female,66064,4,49, United-States, >50K
41, ?,83179, Assoc-acdm,9, Married-spouse-absent, Exec-managerial, Husband, White, Female,88577,0,40, United-States, >50K
22, Private,213420, Assoc-voc,8, Never-married, Transport-moving, Other-relative, White, Male,26722,0,44, United-States, <=50K
45, Private,190815, Some-college,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,44081,1,51, United-States, <=50K
19, State-gov,387100, Bachelors,12, Never-married, Adm-clerical, Husband, Black, Male,39,23,38, United-States, <=50K
29, ?,100996, Masters,12, Married-civ-spouse, Sales, Husband, White, Male,1885,0,48, United-States, <=50K
36, Local-gov,119539, Masters,11, Married-civ-spouse, Exec-managerial, Husband, White, Female,47809,0,25, United-States, <=50K
32, Private,149591, Some-college,8, Married-civ-spouse, Priv-house-serv, Wife, White, Male,73228,0,36, United-States, <=50K
55, Private,243995, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,99101,364,35, United-States, <=50K
31, Private,94443, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,13533,0,49, United-States, <=50K
22, Private,301930, Assoc-voc,6, Never-married, Exec-managerial, Own-child, White, Female,2527,1,36, Mexico, <=50K
33, Private,224529, Some-college,12, Married-civ-spouse, Sales, Not-in-family, White, Female,71576,11,41, United-States, >50K
65, Private,170390, Bachelors,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,791,45,32, United-States, <=50K
31, Private,298225, Some-college,10, Never-married, Craft-repair, Unmarried, Black, Female,5,936,27, United-States, <=50K
57, ?,24266, HS-grad,11, Never-married, Exec-managerial, Unmarried, White, Male,12889,0,32, United-States, <=50K
64, Self-emp-not-inc,358665, Some-college,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,96236,81,50, United-States, >50K
31, Private,199254, HS-grad,11, Never-married, Other-service, Husband, White, Male,2426,5,42, United-States, >50K
35, Private,242140, HS-grad,13, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,25,0,43, United-States, <=50K
31, Private,130865, HS-grad,10, Never-married, Prof-specialty, Not-in-family, White, Female,1089,0,52, United-States, <=50K
23, Private,145932, HS-grad,5, Never-married, Farming-fishing, Other-relative, White, Female,35315,0,46, Jamaica, >50K
30, Self-emp-not-inc,158053, 10th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,12195,0,36, United-States, <=50K
51, Private,214552, Some-college,11, Married-spouse-absent, Tech-support, Not-in-family, White, Female,82485,21,44, United-States, >50K
30, Private,95428, HS-grad,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,536,117,52, United-States, <=50K
63, Private,167244, HS-grad,15, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,53335,369,55, United-States, <=50K
33, Private,152495, HS-grad,10, Never-married, Handlers-cleaners, Wife, White, Male,12954,4,41, United-States, <=50K
50, State-gov,118046, HS-grad,13, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,1908,0,19, United-States, <=50K
32, Local-gov,193713, HS-grad,6, Married-civ-spouse, Prof-specialty, Husband, White, Female,1939,2,34, Mexico, <=50K
47, Private,185285, HS-grad,10, Divorced, Exec-managerial, Husband, White, Female,63858,0,32, United-States, <=50K
49, Private,36245, Assoc-voc,10, Never-married, Craft-repair, Wife, White, Male,1242,4,31, United-States, <=50K
35, Private,162527, HS-grad,11, Widowed, Other-service, Own-child, White, Male,42,0,48, United-States, <=50K
29, Private,72959, Bachelors,8, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,128,0,27, United-States, <=50K
43, Private,113735, HS-grad,8, Married-civ-spouse, Prof-specialty, Husband, White, Male,50510,72,32, Germany, <=50K
23, Private,144189, Bachelors,16, Never-married, Prof-specialty, Husband, White, Male,66391,11,38, United-States, >50K
