age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
55, ?,132608, Some-college,10, Married-AF-spouse, ?, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
63, Private,26739, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, ?,211288, Assoc-acdm,12, Married-AF-spouse, ?, Wife, White, Female,0,0,5, United-States, <=50K
31, Private,243355, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc,119201, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, State-gov,191941, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
40, Private,254578, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
42, Federal-gov,118565, Bachelors,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private,249054, Some-college,4, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Thailand, <=50K
29, Private,306449, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
37, Federal-gov,206902, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,7894,0,48, Guatemala, >50K
18, Private,191713, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,47, United-States, <=50K
35, Private,597257, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
58, Private,404757, 9th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Private,70846, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private,159156, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,8, United-States, <=50K
39, Private,359745, Masters,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private,171736, 9th,3, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
63, Private,149119, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,10189,1874,40, United-States, >50K
30, Private,354492, Some-college,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
19, Private,265076, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
17, Self-emp-not-inc,188138, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
42, Private,338137, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Self-emp-inc,25583, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,172236, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
78, Self-emp-not-inc,174241, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
51, Private,134013, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
66, Self-emp-not-inc,46837, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
51, Private,202258, Assoc-voc,9, Widowed, Sales, Not-in-family, White, Female,6348,0,40, United-States, <=50K
26, Self-emp-not-inc,31057, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private,88134, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private,148442, Prof-school,16, Married-AF-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
70, Self-emp-inc,153997, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7528,0,50, ?, >50K
26, Self-emp-not-inc,58573, Assoc-voc,11, Never-married, Handlers-cleaners, Not-in-family, White, Male,5263,0,49, United-States, <=50K
53, Self-emp-inc,206213, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, >50K
22, Private,243462, 11th,7, Divorced, Other-service, Other-relative, Black, Female,0,0,40, United-States, <=50K
83, Private,295113, HS-grad,4, Married-spouse-absent, Craft-repair, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
35, Private,215213, Bachelors,13, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,51, Mexico, <=50K
44, Private,282326, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
39, Private,245306, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7200,0,51, United-States, >50K
21, Private,66503, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, England, >50K
59, ?,170515, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private,258007, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private,24049, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
50, Private,292106, Masters,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,10288,0,45, United-States, >50K
51, Self-emp-not-inc,32604, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
23, Private,40813, HS-grad,9, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Cuba, <=50K
20, Private,163406, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private,286065, 7th-8th,5, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, India, >50K
36, Private,126226, HS-grad,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,47, United-States, <=50K
49, Private,134989, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7497,0,60, United-States, >50K
25, Self-emp-not-inc,35562, Some-college,10, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,25, United-States, <=50K
26, State-gov,306008, Assoc-acdm,11, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private,145317, HS-grad,10, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
18, Private,181280, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Canada, <=50K
32, Private,143376, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,80, United-States, <=50K
20, Federal-gov,233128, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,21, United-States, <=50K
38, Private,307016, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Canada, <=50K
23, State-gov,49924, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private,274499, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private,182533, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,361158, 10th,6, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private,31042, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,48, United-States, <=50K
39, ?,429499, 7th-8th,4, Married-AF-spouse, ?, Wife, White, Female,0,0,9, Philippines, >50K
59, Private,39679, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private,349714, 9th,5, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, State-gov,422035, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
52, Private,305613, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,174902, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,52, ?, <=50K
70, ?,112678, Some-college,10, Never-married, ?, Not-in-family, White, Female,0,0,12, Canada, <=50K
48, Self-emp-inc,156632, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
90, Self-emp-inc,238222, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
40, Private,94757, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Private,184922, HS-grad,9, Divorced, Tech-support, Unmarried, White, Female,0,0,15, United-States, <=50K
65, Private,180465, 7th-8th,4, Widowed, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private,220405, 11th,7, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,49, ?, >50K
17, Private,347966, 5th-6th,7, Never-married, Other-service, Own-child, White, Female,0,0,40, Mexico, <=50K
20, Private,200176, 10th,5, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
60, Private,99279, 10th,7, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private,293129, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Private,289247, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private,151180, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
37, Private,158633, Bachelors,13, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private,78338, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Private,305716, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
50, Self-emp-not-inc,208359, 7th-8th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,34, United-States, <=50K
55, Private,101681, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov,185168, Some-college,10, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Federal-gov,349675, Assoc-acdm,12, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Federal-gov,161975, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, India, >50K
53, Private,71168, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, >50K
58, ?,33082, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,218662, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
24, Private,197752, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,32, United-States, >50K
25, Private,166956, Assoc-voc,11, Widowed, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
30, Private,29156, HS-grad,9, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, ?,274497, Some-college,10, Married-AF-spouse, ?, Wife, White, Female,0,0,40, United-States, <=50K
19, Private,89570, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private,216179, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,32, United-States, <=50K
76, Private,317328, 11th,7, Married-civ-spouse, Sales, Husband, Black, Male,0,0,33, United-States, >50K
48, Private,375973, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,9111,0,51, United-States, >50K
27, Self-emp-inc,251247, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
54, Private,319809, 7th-8th,3, Separated, Craft-repair, Not-in-family, White, Male,0,0,82, England, >50K
28, Private,193470, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private,278340, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,1806,25, ?, <=50K
47, Self-emp-inc,37462, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,10170,0,40, United-States, >50K
45, Private,312529, 10th,6, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Honduras, <=50K
32, Private,183484, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
45, Private,641930, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private,108923, 11th,7, Married-spouse-absent, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private,203574, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
39, Private,512222, 10th,4, Separated, Priv-house-serv, Not-in-family, White, Female,0,0,40, Mexico, <=50K
34, Private,172480, Assoc-acdm,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,6207,0,10, United-States, <=50K
48, Private,43766, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,7573,0,49, United-States, >50K
65, Private,303065, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7259,0,5, United-States, >50K
24, Private,263433, Bachelors,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, ?, <=50K
43, Private,139363, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private,321822, 10th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29, Private,283356, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
28, Private,177553, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, <=50K
34, Private,182860, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc,45305, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,7368,0,48, United-States, <=50K
41, Private,131099, HS-grad,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, United-States, >50K
34, Self-emp-inc,209856, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, ?, >50K
21, Private,196948, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, ?, <=50K
34, Private,343836, HS-grad,9, Married-AF-spouse, Adm-clerical, Wife, White, Female,0,2031,32, United-States, <=50K
32, Private,211591, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private,351660, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
35, Private,122883, 9th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
18, ?,40327, Some-college,10, Never-married, ?, Unmarried, White, Female,0,0,20, El-Salvador, <=50K
36, Private,21529, HS-grad,9, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Federal-gov,360264, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
47, Private,208860, Prof-school,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, State-gov,260370, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,7032,0,35, United-States, >50K
44, Private,173627, 9th,4, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,49, United-States, <=50K
38, Private,33584, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
52, Private,365843, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
73, ?,211375, Doctorate,4, Widowed, ?, Not-in-family, White, Female,0,0,7, United-States, <=50K
23, Private,208928, Some-college,11, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private,117442, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Private,205035, Preschool,4, Never-married, Adm-clerical, Other-relative, White, Male,0,0,60, Cuba, <=50K
41, Private,170038, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,10027,1858,40, United-States, >50K
18, Never-worked,369473, 12th,11, Never-married, ?, Own-child, White, Female,4508,0,34, United-States, >50K
65, Private,251321, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1841,40, United-States, >50K
44, Private,300375, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private,257006, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,6373,0,40, United-States, <=50K
44, Private,174854, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,31, United-States, <=50K
51, Private,485900, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private,275636, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private,151860, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private,157925, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Other-relative, White, Male,0,0,40, Puerto-Rico, <=50K
48, Never-worked,61350, 10th,6, Divorced, ?, Own-child, White, Male,0,0,10, United-States, <=50K
30, Private,68948, Bachelors,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
34, Private,207147, Bachelors,14, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1854,51, United-States, <=50K
39, Self-emp-not-inc,64261, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1756,60, United-States, >50K
50, Private,190140, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
52, Private,478327, Assoc-acdm,7, Married-civ-spouse, ?, Husband, Black, Male,0,0,40, United-States, >50K
23, Private,351530, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
61, State-gov,191741, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1780,60, United-States, >50K
55, Private,203923, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
19, Private,195246, 10th,4, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,6335,0,20, South, <=50K
19, Private,74794, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, <=50K
21, Private,104217, 11th,7, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Self-emp-inc,216596, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,51, United-States, <=50K
60, Private,32411, Masters,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Private,190986, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private,76377, HS-grad,9, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private,93164, Some-college,10, Separated, Other-service, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
37, Federal-gov,57970, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc,256495, Masters,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,10750,1823,48, United-States, >50K
45, Private,113542, Some-college,10, Married-AF-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private,349983, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,26, United-States, <=50K
67, Private,72681, 11th,13, Never-married, Sales, Not-in-family, White, Female,0,0,32, United-States, <=50K
25, ?,309214, Some-college,10, Married-civ-spouse, ?, Husband, White, Female,0,0,34, United-States, <=50K
69, ?,343959, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,10, United-States, <=50K
20, ?,88788, HS-grad,9, Never-married, ?, Not-in-family, Other, Female,0,0,20, ?, <=50K
21, Private,22794, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,7825,0,40, United-States, <=50K
33, Self-emp-inc,388989, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,6045,0,40, United-States, <=50K
28, Private,207212, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
48, Private,416720, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,49, United-States, <=50K
67, Private,105156, 11th,7, Widowed, Sales, Not-in-family, White, Female,0,0,7, United-States, <=50K
29, Private,384183, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private,88911, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,49, United-States, >50K
17, Private,178538, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private,173792, HS-grad,9, Separated, Craft-repair, Other-relative, White, Male,0,0,48, United-States, <=50K
17, Private,269862, 10th,7, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
49, Private,180509, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,7102,0,20, United-States, <=50K
